Acquired on 3/9/2002 at 01:48:13
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.146018
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.146018
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1547.024365	193786.513460	-21.490445	1642.458939	-7800.434505	31.474772	101.369332	2.999624	-3.368151	0.044555	0.069788	0.043930	0.073517	0.602628	-1.020541	3.128475	1.604721	0.084050	0.000000	1548.997444	-18.483236	-49.958008	68686.597004	0.706981	0.639038
   1547.026916	193786.193942	-21.549069	1622.561927	-6447.925347	31.373295	232.084628	3.140406	-3.482882	0.043697	0.070633	0.043852	0.071961	0.366939	-1.255637	2.891081	1.388657	0.085578	0.000000	1549.425519	-18.541933	-49.915228	73801.071848	0.691727	0.627080
   1547.029467	193785.874424	-21.650275	1606.114783	13.559915	37.999575	222.080566	3.314207	-3.569603	0.042450	0.070287	0.043612	0.070945	0.118025	-1.477361	2.703804	1.162257	0.087106	0.000000	1549.995202	-18.640664	-56.640239	118988.514538	0.667117	0.710243
   1547.032018	193785.554907	-21.791610	1606.149371	10562.842436	38.822013	80.686092	3.487939	-3.661404	0.040837	0.068542	0.043091	0.070830	0.067909	-1.528377	2.661124	1.112320	0.088635	0.000000	1549.822932	-18.781879	-57.603892	84688.556334	0.662488	0.770605
   1547.034568	193785.235389	-21.886741	1633.092881	9424.656307	36.535313	99.098403	3.607579	-3.812307	0.040575	0.068832	0.042347	0.069103	-0.027628	-1.628197	2.559111	1.013778	0.090163	0.000000	1549.311126	-18.877405	-55.412719	26136.516048	0.660300	0.803265
   1547.037119	193784.915872	-22.013238	1657.133204	2880.607077	38.223361	297.862509	3.678956	-4.016483	0.039749	0.068769	0.041201	0.067632	-0.348636	-1.930686	2.269637	0.706678	0.091691	0.000000	1549.269965	-19.003591	-57.226953	190960.910511	0.658838	0.833436
   1547.039670	193784.596354	-22.148530	1664.481054	897.667072	36.720829	236.930531	3.735581	-4.240420	0.039183	0.067490	0.041166	0.066407	-0.604623	-2.167636	2.039243	0.467478	0.093219	0.000000	1549.251281	-19.139154	-55.859983	114309.880060	0.658445	0.804117
   1547.042221	193784.276837	-22.192330	1666.770830	1680.992412	39.213989	448.981600	3.787610	-4.473964	0.039501	0.067570	0.039642	0.066144	-1.069471	-2.609700	1.581850	-0.001695	0.094747	0.000000	1549.494404	-19.182551	-58.396539	226260.846447	0.662481	0.752282
   1547.044772	193783.957319	-22.253473	1671.058732	125.384380	36.145731	166.283122	3.831030	-4.721127	0.039079	0.067044	0.039021	0.066023	-1.254736	-2.747351	1.406881	-0.155780	0.096276	0.000000	1549.573281	-19.244228	-55.389959	156005.103106	0.672809	0.661627
   1547.047322	193783.637801	-22.380128	1671.378565	1448.192776	35.057190	42.681146	3.873809	-4.973942	0.038954	0.065892	0.038686	0.064852	-1.300703	-2.789528	1.370656	-0.198148	0.097804	0.000000	1549.221643	-19.371183	-54.428373	67258.436947	0.705786	0.534076
   1547.049873	193783.318284	-22.452335	1675.072662	3132.050097	36.145641	394.853188	3.909171	-5.239183	0.039311	0.065038	0.037431	0.064766	-1.682426	3.098692	0.960191	-0.597156	0.099332	0.000000	1548.978226	-19.443090	-55.588730	189778.976233	0.718636	0.381422
   1547.052424	193782.998766	-22.548389	1683.062024	-2441.317219	32.537617	38.016973	3.928493	-5.525473	0.039627	0.063627	0.037140	0.064219	-1.735526	3.058929	0.928002	-0.637971	0.100860	0.000000	1549.153536	-19.540509	-52.078126	178409.526148	0.754755	0.266401
   1547.054975	193782.679249	-22.605051	1676.834592	-3421.834214	30.052236	61.644408	3.960318	-5.804272	0.039816	0.063182	0.036078	0.064025	-1.803896	3.005870	0.853747	-0.708759	0.102388	0.000000	1549.101004	-19.599040	-49.651276	38334.039182	0.798837	0.279038
   1547.057526	193782.359731	-22.606018	1668.105979	-955.220500	30.280302	135.412660	4.009666	-6.070557	0.040032	0.062292	0.036501	0.064502	-1.924256	2.881011	0.695066	-0.837614	0.103916	0.000000	1548.926036	-19.599787	-49.880090	108506.545418	0.847384	0.400805
   1547.060077	193782.040214	-22.624896	1665.669339	615.372673	29.184974	65.146048	4.063906	-6.336960	0.040673	0.061367	0.036772	0.064464	-1.985740	2.803991	0.630110	-0.905052	0.105445	0.000000	1548.930290	-19.619832	-48.804806	61949.138029	0.885782	0.598994
   1547.062628	193781.720696	-22.636267	1667.239078	1161.879254	28.411870	96.816720	4.114995	-6.611525	0.041229	0.060876	0.036802	0.064338	-2.079495	2.711050	0.503728	-1.000303	0.106973	0.000000	1549.082837	-19.632223	-48.044093	61763.795356	0.894618	0.720190
   1547.065178	193781.401178	-22.647939	1670.202896	1331.444627	28.614656	87.370805	4.160133	-6.897050	0.041022	0.060261	0.037288	0.064542	-2.154500	2.616777	0.416019	-1.079375	0.108501	0.000000	1549.365177	-19.643609	-48.258265	30357.689688	0.898523	0.718353
   1547.067729	193781.081661	-22.626198	1673.599267	608.604252	28.247890	151.454083	4.198453	-7.194403	0.041128	0.060267	0.037685	0.064660	-2.290139	2.446432	0.256637	-1.222539	0.110029	0.000000	1549.700311	-19.622395	-47.870284	54138.846621	0.915736	0.646090
   1547.070280	193780.762143	-22.601906	1675.151755	1011.058319	28.784021	167.304802	4.233656	-7.499883	0.041290	0.060538	0.038833	0.064095	-2.440219	2.267945	0.081629	-1.385853	0.111557	0.000000	1548.930604	-19.597349	-48.381369	33045.470953	0.905185	0.605820
   1547.072831	193780.442626	-22.609730	1677.730872	-690.785162	29.325133	62.031497	4.263682	-7.815552	0.040562	0.060253	0.039174	0.064467	-2.469627	2.220980	0.040852	-1.441180	0.113086	0.000000	1548.915419	-19.604501	-48.929634	66249.405081	0.885801	0.589772
   1547.075382	193780.123108	-22.698167	1675.968737	-7130.272183	28.601801	85.011679	4.297245	-8.132692	0.039511	0.059474	0.038991	0.064239	-2.536045	2.128551	-0.045679	-1.526941	0.114614	0.000000	1549.373681	-19.693855	-48.295656	32340.832103	0.849867	0.584108
   1547.077933	193779.803591	-22.761454	1657.779947	-5399.453876	29.193911	154.227832	4.367324	-8.418327	0.039036	0.060297	0.038905	0.062583	-2.698959	1.954007	-0.190070	-1.672318	0.116142	0.000000	1549.750318	-19.756380	-48.950291	70967.046160	0.762093	0.574525
   1547.080484	193779.484073	-22.786892	1644.006299	-3397.600640	29.520664	88.120267	4.465054	-8.681320	0.038608	0.060170	0.039353	0.062196	-2.785431	1.863698	-0.271436	-1.758650	0.117670	0.000000	1549.905522	-19.781439	-49.302103	54774.619964	0.675940	0.560251
