Acquired on 3/11/2002 at 02:07:53
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.153368
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.153368
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1548.858840	193556.991887	-29.706673	1642.372895	4118.534245	20.299301	137.439936	-8.723144	14.515291	0.018573	0.025267	0.014960	0.030538	1.305230	-0.333668	-2.321366	2.153257	0.201720	0.000000	1550.134802	-26.736722	-47.036023	69168.206164	4.660349	2.560878
   1548.861397	193556.672369	-29.684616	1652.903204	-2682.864942	20.084516	168.025251	-8.724849	15.277117	0.018895	0.023886	0.015868	0.031166	1.203137	-0.489795	-2.526018	2.019288	0.204776	0.000000	1548.856246	-26.716701	-46.801217	20884.429569	4.596136	2.748635
   1548.863954	193556.352852	-29.720093	1646.043606	3776.894226	20.775627	108.421774	-8.712784	16.065028	0.018206	0.023636	0.016058	0.031387	1.112339	-0.647012	-2.651217	1.925458	0.207833	0.000000	1549.877245	-26.745968	-47.521595	33282.615314	4.423339	2.831469
   1548.866511	193556.033334	-29.716021	1655.700470	2339.577512	20.986401	126.755499	-8.720106	16.845867	0.017508	0.023000	0.016692	0.031953	1.021116	-0.790636	-2.815229	1.808136	0.210889	0.000000	1550.009946	-26.740190	-47.726590	32840.871950	4.132691	2.794108
   1548.869068	193555.713817	-29.813016	1661.682384	-6195.035158	20.419877	132.373173	-8.739436	17.627013	0.017173	0.021871	0.017516	0.031748	0.936865	-0.943856	-2.936884	1.711658	0.213946	0.000000	1550.425318	-26.841966	-47.261843	98673.198435	3.689752	2.594633
   1548.871625	193555.394299	-29.927179	1645.842648	-5268.037043	20.381395	95.803499	-8.726968	18.452272	0.016722	0.021772	0.017669	0.031113	0.836081	-1.079638	-3.018887	1.656474	0.217002	0.000000	1550.181926	-26.956476	-47.337871	27419.827326	3.207927	2.336961
   1548.874181	193555.074781	-30.055364	1632.373057	-6824.435732	20.140768	141.263112	-8.687457	19.316889	0.015776	0.021377	0.018203	0.030618	0.731108	-1.261726	3.136871	1.533902	0.220058	0.000000	1550.188793	-27.086906	-47.227674	49025.755974	2.716549	2.046518
   1548.876738	193554.755264	-30.140992	1614.923926	2612.161075	20.694650	170.075950	-8.612916	20.228851	0.014776	0.021730	0.018866	0.029827	0.570629	-1.466090	3.000909	1.377720	0.223115	0.000000	1550.281609	-27.167545	-47.862195	18503.001286	2.204057	1.712581
   1548.879295	193554.435746	-30.307842	1621.602880	-2858.442790	21.665717	141.650969	-8.551784	21.139719	0.014053	0.022247	0.018862	0.028547	0.378334	-1.620941	2.886766	1.259217	0.226171	0.000000	1550.548574	-27.327036	-48.992754	29097.113364	1.673058	1.337981
   1548.881852	193554.116229	-30.571806	1614.294192	-6246.501432	21.943401	143.606949	-8.475979	22.077575	0.013158	0.022243	0.018616	0.027181	0.201075	-1.779993	2.773580	1.124954	0.229227	0.000000	1550.064004	-27.589179	-49.532580	112363.627691	1.183315	0.981785
