Acquired on 3/9/2002 at 02:06:47
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.151336
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.151336
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1548.377447	193617.169148	-20.140092	1587.587696	-3988.295780	45.946556	211.715409	-3.371150	18.984278	0.045425	0.092254	0.040674	0.084478	0.986559	-0.914617	-2.746802	1.647848	0.223115	0.000000	1549.694127	-17.129902	-63.076458	124963.960711	1.725405	1.943297
   1548.380002	193616.849631	-20.426703	1577.396720	2674.595053	47.997385	1193.531514	-3.333082	19.680982	0.042871	0.089659	0.039821	0.081646	-0.201632	-2.114290	2.355078	0.447338	0.226171	0.000000	1549.351567	-17.416472	-65.413857	764872.711181	1.713709	1.968351
   1548.382557	193616.530113	-20.713679	1584.230923	503.808283	57.119015	713.809224	-3.308734	20.373511	0.041112	0.086355	0.038101	0.079813	-0.917932	-2.827750	1.646517	-0.269967	0.229227	0.000000	1549.418818	-17.703387	-74.822402	460882.798174	1.706471	1.989149
   1548.385112	193616.210596	-20.954365	1585.518273	-8445.653142	42.079499	1293.338616	-3.286970	21.073001	0.040167	0.083773	0.036261	0.078155	-2.201152	2.152886	0.338275	-1.566497	0.232284	0.000000	1549.306317	-17.944334	-60.023833	644028.190473	1.704109	2.004662
   1548.387668	193615.891078	-21.192378	1563.937551	-5524.032495	39.923433	19.949207	-3.221881	21.825361	0.039376	0.082058	0.034792	0.075523	-2.220108	2.133092	0.308201	-1.588554	0.235340	0.000000	1549.478117	-18.182520	-58.105952	634511.922457	1.706361	2.013969
   1548.390223	193615.571560	-21.469459	1549.822242	-4417.096084	36.959991	337.363399	-3.128455	22.615605	0.038390	0.079525	0.032867	0.073352	-1.887484	2.472666	0.669632	-1.253455	0.238397	0.000000	1549.616649	-18.460033	-55.420024	314486.453235	1.713359	2.016164
   1548.392778	193615.252043	-21.729204	1538.535400	780.494227	39.664464	38.248083	-3.012369	23.438054	0.036669	0.077765	0.031671	0.070964	-1.860865	2.501693	0.706915	-1.217305	0.241453	0.000000	1549.611541	-18.719373	-58.383837	150157.641781	1.724937	2.010999
   1548.395333	193614.932525	-21.943389	1540.529774	6714.092163	39.611429	70.375466	-2.900287	24.266044	0.035268	0.076503	0.030137	0.069137	-1.842459	2.534251	0.727356	-1.185684	0.244509	0.000000	1549.277067	-18.933564	-58.544993	35945.527910	1.740751	1.998740
   1548.397889	193614.613008	-22.220091	1557.686159	13770.289590	34.944050	96.314612	-2.822648	25.069136	0.034504	0.074289	0.028330	0.066959	-1.767238	2.640488	0.803529	-1.099601	0.247566	0.000000	1548.796695	-19.211182	-54.155232	31153.506477	1.759427	1.979861
   1548.400444	193614.293490	-22.436533	1592.873218	7603.874821	36.879107	68.126665	-2.815651	25.811133	0.033555	0.072804	0.027713	0.064946	-1.839376	2.577684	0.714504	-1.162873	0.250622	0.000000	1549.515734	-19.427124	-56.306231	51998.399414	1.779676	1.955295
   1548.402999	193613.973973	-22.663425	1612.303374	-1187.241106	35.428981	65.436491	-2.847661	26.523668	0.032547	0.070993	0.026519	0.063474	-1.899147	2.511935	0.659590	-1.215169	0.253678	0.000000	1549.923190	-19.654369	-55.083350	44308.289776	1.802083	1.924876
   1548.405555	193613.654455	-23.052986	1609.269611	5773.286230	32.882517	4.416447	-2.873580	27.251839	0.031739	0.067748	0.025088	0.060627	-1.919644	2.510952	0.632626	-1.220195	0.256735	0.000000	1549.717661	-20.044922	-52.927438	30589.868888	1.826860	1.889354
   1548.408110	193613.334937	-23.348405	1624.022167	-588.550593	35.081323	107.704721	-2.929116	27.959938	0.030955	0.064443	0.025840	0.058926	-2.015822	2.408967	0.497775	-1.339835	0.259791	0.000000	1549.568414	-20.339452	-55.420775	69362.186967	1.853885	1.849779
   1548.410665	193613.015420	-23.735055	1622.518231	-2243.207380	35.543402	85.078089	-2.981634	28.680601	0.029910	0.060718	0.025710	0.056751	-2.029146	2.387041	0.476319	-1.367809	0.262847	0.000000	1549.879117	-20.725967	-56.269369	24965.966594	1.883098	1.807137
