Acquired on 2/2/2002 at 23:35:49
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.153368
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.153368
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1548.807706	193563.382238	-23.081757	1594.009066	-3301.111227	32.318367	33.232985	-0.366819	-7.678571	0.046851	0.057334	0.042378	0.050584	2.789814	2.128839	-0.859772	-1.424686	0.140593	0.000000	1550.372275	-20.074003	-52.392370	13848.905747	0.409157	0.403907
   1548.810263	193563.062721	-23.047847	1585.569310	4498.011446	31.859905	73.364032	-0.378255	-8.048343	0.046960	0.057690	0.042017	0.051138	2.866864	2.204407	-0.774976	-1.332977	0.143649	0.000000	1550.113253	-20.040376	-51.900281	35918.566741	0.414735	0.370417
   1548.812819	193562.743203	-23.125881	1597.069148	-7630.433505	36.400512	5.807487	-0.412778	-8.449734	0.046077	0.057031	0.041618	0.051281	2.871250	2.216509	-0.749252	-1.341932	0.146706	0.000000	1550.488478	-20.116576	-56.517088	33678.376549	0.420903	0.379772
   1548.815376	193562.423686	-23.161783	1577.560740	-5992.784197	35.462126	86.322942	-0.408137	-8.820491	0.046478	0.057137	0.041544	0.050065	2.771598	2.105188	-0.858930	-1.458984	0.149762	0.000000	1550.158948	-20.152718	-55.614844	68277.482592	0.425104	0.345403
   1548.817933	193562.104168	-23.055692	1562.239190	-3272.039933	32.660488	30.173574	-0.372736	-9.169022	0.047010	0.057293	0.042613	0.050869	2.807578	2.137454	-0.832320	-1.409404	0.152818	0.000000	1550.314225	-20.047745	-52.708233	32077.011872	0.427842	0.320453
   1548.820489	193561.784650	-23.134582	1553.873648	-6377.072384	34.966281	85.865425	-0.320540	-9.509289	0.046423	0.056752	0.042416	0.050427	2.718380	2.060934	-0.915597	-1.505513	0.155875	0.000000	1550.365932	-20.125666	-55.091947	49226.089270	0.429374	0.344302
   1548.823046	193561.465133	-23.165260	1537.569494	-2596.951204	32.789816	115.618252	-0.235613	-9.825356	0.046634	0.056656	0.041851	0.050133	2.854493	2.175054	-0.801367	-1.387889	0.158931	0.000000	1550.062436	-20.157244	-52.947060	58436.791555	0.429228	0.389306
   1548.825603	193561.145615	-23.145707	1530.929890	-363.090809	33.348187	106.931407	-0.137356	-10.136625	0.046522	0.056252	0.042945	0.050201	2.724020	2.061727	-0.926879	-1.508206	0.161987	0.000000	1550.444854	-20.137416	-53.485603	19874.616799	0.428183	0.397852
   1548.828159	193560.826098	-23.280195	1530.001576	8603.846262	33.440789	133.247484	-0.037235	-10.454563	0.045626	0.056088	0.042049	0.049008	2.588098	1.938204	-1.060257	-1.641317	0.165044	0.000000	1550.223669	-20.271862	-53.712650	81845.722980	0.426115	0.403024
   1548.830716	193560.506580	-23.316828	1551.999104	2462.729026	34.041021	340.642188	0.018724	-10.825194	0.046025	0.055186	0.041234	0.049543	2.935972	2.267481	-0.712200	-1.299487	0.168100	0.000000	1550.059631	-20.308240	-54.349261	162870.062582	0.423101	0.403175
   1548.833273	193560.187063	-23.362219	1558.295605	2194.108867	36.552945	116.214353	0.062042	-11.216998	0.045637	0.054934	0.041330	0.049123	2.809777	2.155708	-0.824259	-1.418877	0.171156	0.000000	1550.426804	-20.352879	-56.905824	114225.891408	0.419886	0.369864
   1548.835829	193559.867545	-23.421242	1563.905339	15354.828208	33.462907	29.082652	0.094098	-11.628595	0.044932	0.055194	0.040650	0.048779	2.785165	2.110116	-0.853053	-1.444244	0.174213	0.000000	1550.259291	-20.412898	-53.875805	45443.373302	0.415260	0.386870
   1548.838386	193559.548027	-23.407769	1603.163549	2212.565497	32.886038	20.377796	0.047340	-12.127539	0.045551	0.054641	0.041271	0.048596	2.824068	2.144534	-0.820722	-1.409508	0.177269	0.000000	1550.315650	-20.399703	-53.285741	14221.163020	0.409258	0.403652
   1548.840943	193559.228510	-23.403413	1608.820509	-971.887033	33.349322	52.761079	-0.010776	-12.646371	0.045722	0.054934	0.041109	0.048336	2.801505	2.137996	-0.857718	-1.436004	0.180326	0.000000	1550.449504	-20.395121	-53.744443	24974.933764	0.403325	0.371346
   1548.843500	193558.908992	-23.300370	1606.335636	6282.781927	33.016253	247.401818	-0.063902	-13.168747	0.046143	0.054918	0.041203	0.050110	3.051546	2.369385	-0.604113	-1.197511	0.183382	0.000000	1550.090752	-20.292238	-53.308491	129178.187011	0.397519	0.378795
   1548.846056	193558.589475	-23.280589	1622.399196	2835.148780	38.156250	97.385093	-0.149278	-13.731903	0.046361	0.054498	0.042323	0.049860	2.949682	2.269478	-0.680582	-1.310517	0.186438	0.000000	1550.361339	-20.270953	-58.427203	88378.439257	0.392376	0.382703
   1548.848613	193558.269957	-23.277042	1629.648013	2588.871405	35.367899	206.720191	-0.249206	-14.318144	0.046078	0.055258	0.042245	0.049427	2.746169	2.071762	-0.896211	-1.505633	0.189495	0.000000	1550.276107	-20.268004	-55.635903	90547.109274	0.387847	0.383810
   1548.851170	193557.950440	-23.268306	1636.267178	-9614.819982	33.834024	106.479440	-0.362423	-14.926205	0.046279	0.055480	0.041829	0.049536	2.856039	2.177504	-0.795369	-1.391731	0.192551	0.000000	1550.076303	-20.259802	-54.093827	59855.280639	0.383038	0.383015
