Acquired on 2/2/2002 at 21:13:27
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.153368
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.153368
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1548.858840	193556.991887	-6.341495	1613.542739	-3459.610294	33.013026	72.665993	2.750469	-48.422084	0.328461	0.404301	0.287434	0.332300	1.248705	3.101288	-2.312366	-0.392278	0.201720	0.000000	1550.081745	-3.333365	-36.346391	55696.635074	1.298566	0.205538
   1548.861397	193556.672369	-6.455297	1604.697173	2220.950324	33.682018	188.342717	2.780704	-50.073194	0.321570	0.398788	0.278831	0.334949	1.444491	-3.007410	-2.125968	-0.215299	0.204776	0.000000	1549.585195	-3.446857	-37.128875	88446.011259	1.301349	0.223813
   1548.863954	193556.352852	-6.403628	1610.375739	1644.827966	35.656044	92.309096	2.799539	-51.762823	0.320995	0.406035	0.276231	0.337024	1.362516	-3.110531	-2.185744	-0.317373	0.207833	0.000000	1549.776210	-3.394509	-39.050553	64722.643860	1.276789	0.240097
   1548.866511	193556.033334	-6.437691	1614.581280	-5298.956125	33.652770	108.579023	2.809931	-53.488013	0.319614	0.406581	0.277057	0.331651	1.262128	3.050417	-2.292005	-0.442504	0.210889	0.000000	1550.091922	-3.429263	-37.082033	77104.666133	1.240646	0.248876
   1548.869068	193555.713817	-6.468211	1601.032722	2928.139825	31.498701	82.463962	2.847522	-55.213122	0.312640	0.404805	0.276769	0.335890	1.359685	3.121459	-2.220480	-0.369049	0.213946	0.000000	1549.933369	-3.460986	-34.959687	65874.459642	1.197100	0.281192
   1548.871625	193555.394299	-6.506256	1608.519518	2194.713006	33.552988	45.973487	2.870083	-56.980380	0.308691	0.403766	0.272600	0.338338	1.352504	3.089656	-2.195910	-0.388641	0.217002	0.000000	1549.741778	-3.497872	-37.050860	31831.161405	1.173719	0.330255
   1548.874181	193555.074781	-6.590716	1614.131074	863.278804	35.500245	4.008293	2.881379	-58.786022	0.306588	0.400321	0.267812	0.335429	1.358123	3.084963	-2.178195	-0.394971	0.220058	0.000000	1549.569213	-3.581640	-39.081885	20946.704137	1.138690	0.393167
   1548.876738	193554.755264	-6.531779	1616.338358	3020.577531	33.919629	77.653527	2.888243	-60.623214	0.307752	0.407263	0.264446	0.337600	1.478886	-3.098151	-2.091042	-0.308306	0.223115	0.000000	1549.832210	-3.523240	-37.442869	62909.145479	1.116037	0.484996
   1548.879295	193554.435746	-6.594019	1624.061579	1525.954294	33.398482	57.286321	2.879602	-62.503029	0.300787	0.406808	0.260620	0.338034	1.479801	-3.137585	-2.096903	-0.351184	0.226171	0.000000	1550.055423	-3.585705	-36.984187	16945.229690	1.093071	0.595349
   1548.881852	193554.116229	-6.559474	1627.963257	4682.223937	33.792945	136.452794	2.863128	-64.417796	0.295272	0.408889	0.262541	0.344021	1.378167	3.023990	-2.179974	-0.467736	0.229227	0.000000	1550.456202	-3.550987	-37.343932	95596.221671	1.078731	0.675064
   1548.884409	193553.796711	-6.571673	1639.935169	-3023.828099	32.979845	21.302161	2.822620	-66.383716	0.293906	0.414257	0.256120	0.341802	1.433056	3.055980	-2.131835	-0.430355	0.232284	0.000000	1550.073165	-3.563559	-36.543404	57895.851420	1.090436	0.733185
   1548.886966	193553.477194	-6.659305	1632.203560	2710.076603	32.696991	29.722342	2.797633	-68.361232	0.286933	0.413913	0.249059	0.340490	1.476717	3.060156	-2.100089	-0.432695	0.235340	0.000000	1550.066875	-3.651339	-36.348329	7838.763823	1.097370	0.786377
   1548.889523	193553.157676	-6.630401	1639.132962	2411.212829	33.444852	71.887862	2.758735	-70.379779	0.283339	0.414235	0.250210	0.346444	1.457831	3.014948	-2.116201	-0.485376	0.238397	0.000000	1550.135049	-3.622065	-37.066917	26240.238098	1.105569	0.817103
   1548.892080	193552.838158	-6.728835	1645.298219	-4567.799053	32.761006	20.644886	2.707460	-72.437821	0.277306	0.411842	0.246102	0.343052	1.444800	2.969602	-2.127396	-0.525897	0.241453	0.000000	1550.002004	-3.720834	-36.481840	28013.142150	1.077884	0.878770
   1548.894636	193552.518641	-6.717780	1633.618724	2698.390164	34.123503	42.141617	2.679632	-74.499534	0.273062	0.415399	0.240967	0.347363	1.458035	2.953681	-2.092970	-0.530331	0.244509	0.000000	1549.991499	-3.709161	-37.832663	29456.841487	1.043891	0.898445
   1548.897193	193552.199123	-6.752306	1640.518314	-5802.527354	33.796606	93.848096	2.637953	-76.602217	0.272981	0.417224	0.234401	0.344869	1.595307	3.063658	-1.970786	-0.420988	0.247566	0.000000	1549.979893	-3.743817	-37.540423	26949.186415	1.038418	0.825702
   1548.899750	193551.879606	-6.812451	1625.681620	-4005.701525	32.441203	83.391971	2.626060	-78.702232	0.266546	0.417333	0.231706	0.343164	1.562014	3.003008	-2.030442	-0.499510	0.250622	0.000000	1549.970819	-3.804626	-36.245829	39573.899340	0.997803	0.871770
