Acquired on 2/3/2002 at 00:48:21
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.153368
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.153368
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1548.789794	193565.620842	-6.527336	1524.549063	-3870.922875	35.311834	48.206459	4.665229	1.509118	0.291326	0.387422	0.282714	0.360611	2.114526	2.437652	-1.521871	-1.141109	0.119198	0.000000	1550.024740	-3.518314	-38.830148	27471.674047	1.194669	0.922881
   1548.792350	193565.301325	-6.515513	1514.652732	13420.026001	34.269597	92.185925	4.910133	1.567113	0.293799	0.384914	0.285071	0.361117	2.216178	2.531395	-1.431134	-1.043382	0.122255	0.000000	1549.890687	-3.506837	-37.776434	61172.096164	1.122338	0.962635
   1548.794907	193564.981807	-6.506853	1548.962241	6631.381173	36.406608	96.796946	5.086159	1.550888	0.293045	0.389684	0.281557	0.360604	2.103703	2.437251	-1.532841	-1.148990	0.125311	0.000000	1549.859920	-3.497546	-39.904155	16042.520479	0.959507	0.911479
   1548.797464	193564.662289	-6.484798	1565.916022	-285.648051	36.654478	23.926261	5.228148	1.495286	0.293097	0.388777	0.283608	0.363081	2.116923	2.445755	-1.520595	-1.142185	0.128367	0.000000	1550.156992	-3.475436	-40.129914	37245.756844	0.949947	1.009065
   1548.800020	193564.342772	-6.516925	1565.185732	-2319.123829	36.833713	116.047938	5.371603	1.435810	0.294491	0.385902	0.282156	0.361588	2.241489	2.564177	-1.404007	-1.026008	0.131424	0.000000	1550.177485	-3.507525	-40.341238	79563.511701	0.824453	0.872693
   1548.802577	193564.023254	-6.471891	1559.256624	-5250.274610	36.911636	167.058383	5.526961	1.382897	0.291626	0.391551	0.282180	0.364237	2.065854	2.383320	-1.560156	-1.198289	0.134480	0.000000	1549.824936	-3.462475	-40.374111	40030.386380	0.857701	0.851342
   1548.805133	193563.703737	-6.451482	1545.833645	7987.493576	34.318583	30.768053	5.709268	1.351592	0.292174	0.390254	0.287992	0.363553	2.038739	2.352968	-1.597450	-1.226997	0.137536	0.000000	1549.636615	-3.442788	-37.761371	68289.146377	0.872255	0.765418
   1548.807690	193563.384219	-6.526845	1566.254731	1460.320240	36.634683	107.459553	5.850577	1.273949	0.292169	0.388596	0.280501	0.360464	2.134048	2.463983	-1.515381	-1.134854	0.140593	0.000000	1550.321665	-3.517488	-40.152171	49766.886260	0.868655	0.698529
   1548.810247	193563.064702	-6.552688	1569.988246	-2001.249228	35.877257	45.605293	5.984390	1.183471	0.290109	0.388840	0.279374	0.359076	2.098419	2.404540	-1.537827	-1.179669	0.143649	0.000000	1550.167137	-3.543510	-39.420767	32098.082903	0.864065	0.696341
   1548.812803	193562.745184	-6.532467	1564.871753	-2618.651009	33.460153	18.676364	6.128476	1.097924	0.288672	0.388448	0.283554	0.360255	2.084682	2.381432	-1.553975	-1.190406	0.146706	0.000000	1549.989529	-3.524125	-36.984278	15684.770808	0.881643	0.676383
   1548.815360	193562.425666	-6.544365	1558.176758	-6835.041435	37.720630	13.698562	6.286002	1.020478	0.289407	0.388078	0.279198	0.361775	2.088983	2.411754	-1.548004	-1.183388	0.149762	0.000000	1549.412500	-3.534799	-41.255429	10706.821913	0.918171	0.671348
   1548.817917	193562.106149	-6.560905	1540.701838	6271.732830	37.477514	67.666611	6.478611	0.972773	0.288698	0.388938	0.278331	0.359753	2.020257	2.334997	-1.622285	-1.270379	0.152818	0.000000	1549.968015	-3.551382	-41.028895	48365.103352	0.960927	0.663354
   1548.820473	193561.786631	-6.521869	1556.736619	-830.286683	35.669351	78.734101	6.639029	0.887538	0.287529	0.391417	0.278812	0.363152	2.097771	2.391840	-1.545465	-1.198783	0.155875	0.000000	1550.176156	-3.512746	-39.182097	22692.343147	1.010290	0.653405
   1548.823030	193561.467114	-6.471896	1554.613839	-6657.093421	36.308630	33.542967	6.803708	0.801223	0.290918	0.390917	0.282592	0.365161	2.115883	2.403791	-1.520217	-1.182142	0.158931	0.000000	1550.054637	-3.462612	-39.771241	28877.329827	1.050116	0.641072
   1548.825587	193561.147596	-6.540404	1537.593704	3921.010870	34.768803	64.466428	7.002556	0.743738	0.286502	0.391352	0.278958	0.361304	2.065768	2.356061	-1.585451	-1.240634	0.161987	0.000000	1550.015939	-3.531553	-38.300355	31597.316187	1.080505	0.625142
   1548.828143	193560.828079	-6.573044	1547.618553	1918.722132	37.218606	43.331411	7.181279	0.660787	0.283231	0.390722	0.273537	0.364103	2.119910	2.400220	-1.519095	-1.193411	0.165044	0.000000	1550.047432	-3.563568	-40.782174	30678.626286	1.119772	0.676598
   1548.830700	193560.508561	-6.514476	1552.524166	4490.689745	37.065726	56.099136	7.350154	0.562647	0.286298	0.390103	0.279311	0.366187	2.100062	2.364938	-1.535260	-1.226357	0.168100	0.000000	1549.797568	-3.505029	-40.570755	33433.523540	1.140503	0.681348
   1548.833257	193560.189043	-6.554839	1564.005589	-214.687940	35.201056	0.393688	7.495978	0.436117	0.283068	0.392016	0.275471	0.363920	2.115127	2.370822	-1.532103	-1.220928	0.171156	0.000000	1549.890955	-3.545850	-38.746906	27747.966191	1.140330	0.682900
   1548.835814	193559.869526	-6.584723	1563.456691	-6785.636676	37.108221	36.598883	7.642904	0.305348	0.283032	0.389005	0.274114	0.364038	2.154086	2.400913	-1.481366	-1.187247	0.174213	0.000000	1549.838113	-3.575268	-40.683489	30842.784922	1.128629	0.715155
   1548.838370	193559.550008	-6.584530	1546.107624	2941.541992	36.118745	31.637408	7.824661	0.204069	0.282976	0.387992	0.276483	0.363397	2.124323	2.368257	-1.525797	-1.232034	0.177269	0.000000	1549.923393	-3.575291	-39.694036	16186.386567	1.087823	0.711370
   1548.840927	193559.230491	-6.671080	1553.628388	5262.802462	37.480979	129.137710	7.991318	0.082351	0.279045	0.385595	0.268742	0.362875	2.267385	2.497604	-1.376412	-1.095013	0.180326	0.000000	1550.046521	-3.661556	-41.142535	86970.913147	1.024125	0.718565
   1548.843484	193558.910973	-6.644171	1567.084063	3747.923986	37.955570	84.576197	8.130962	-0.071721	0.278894	0.385437	0.270817	0.365293	2.243416	2.453732	-1.381162	-1.123579	0.183382	0.000000	1549.921356	-3.634567	-41.590137	44506.030452	0.965362	0.664199
   1548.846041	193558.591456	-6.592448	1576.666602	-1894.936312	34.474193	148.262254	8.251369	-0.250371	0.278902	0.390882	0.274450	0.363890	2.105524	2.312301	-1.543751	-1.280249	0.186438	0.000000	1549.796195	-3.583698	-38.057891	67421.712352	0.910860	0.581899
   1548.848597	193558.271938	-6.647258	1571.821690	-5776.414968	36.388928	162.631318	8.381502	-0.424634	0.278820	0.388166	0.268498	0.363748	2.277447	2.472611	-1.371816	-1.118972	0.189495	0.000000	1549.446441	-3.637955	-40.026883	160205.198189	0.917201	0.497291
   1548.851154	193557.952420	-6.616194	1557.052690	2880.830466	37.166319	60.961835	8.541285	-0.574588	0.277406	0.388974	0.268135	0.368473	2.329617	2.499970	-1.308263	-1.082990	0.192551	0.000000	1549.948468	-3.606728	-40.773047	67241.991785	0.965404	0.520077
   1548.853711	193557.632903	-6.591285	1564.418353	-310.217778	35.346955	147.453516	8.686280	-0.744669	0.277356	0.390312	0.272543	0.367262	2.191627	2.350139	-1.454736	-1.238812	0.195607	0.000000	1550.164962	-3.582252	-38.929208	93527.465714	1.019494	0.562025
   1548.856268	193557.313385	-6.634252	1563.625190	2663.578553	35.571038	77.274599	8.832868	-0.918499	0.277921	0.388940	0.269362	0.364753	2.271975	2.425638	-1.374352	-1.158767	0.198664	0.000000	1550.030483	-3.625156	-39.196194	39351.244801	1.078766	0.623926
   1548.858825	193556.993868	-6.635001	1570.435432	12933.463256	35.481575	6.067678	8.965784	-1.111340	0.274929	0.392033	0.266076	0.366017	2.260555	2.396873	-1.385248	-1.187395	0.201720	0.000000	1549.584012	-3.625930	-39.107505	35661.487578	1.142466	0.667810
   1548.861381	193556.674350	-6.650346	1603.503837	1197.291666	35.533491	58.666776	9.032313	-1.375910	0.274098	0.387105	0.269898	0.366993	2.247472	2.369343	-1.395522	-1.214164	0.204776	0.000000	1549.837264	-3.641261	-39.174752	36914.957355	1.211208	0.677114
